"﻿NID","INDEX","PATH","TITLE"
4788,2,"tmp_photos/441_Photo4.jpg","Women from the Hamong tribe in Sapa, northern Viet Nam, have seen a boost in tourism since the completion of the Hanoi - Lao Cai Expressway."
4788,3,"tmp_photos/441_Photo5.jpg","Bus companies in Lao Cai, Viet Nam, are expanding to take advantage of increased traffic between Hanoi and the Chinese border since the completion of the Hanoi - Lao Cai Expressway."
4788,4,"tmp_photos/441_Photo6.jpg","Cross border traffic at Lao Cai between Viet Nam and People's Republic of China has increased since the completion of the Hanoi - Lao Cai Expressway."
4788,5,"tmp_photos/441_Photo7.jpg","Cross border traffic at Lao Cai between Viet Nam and People's Republic of China has increased since the completion of the Hanoi - Lao Cai Expressway."
4802,0,"tmp_photos/455_Photo1.jpg","People enjoying the benefits of the water treatment facility."
4802,1,"tmp_photos/455_Photo2.jpg","People enjoying the benefits of the water treatment facility."
4803,0,"tmp_photos/456_Photo1.jpg","People enjoying the benefits of the water treatment facility."
4803,1,"tmp_photos/456_Photo2.jpg","People enjoying the benefits of the water treatment facility."
4804,0,"tmp_photos/457_Photo1.jpg","People enjoying the benefits of the water treatment facility."
4804,1,"tmp_photos/457_Photo2.jpg","People enjoying the benefits of the water treatment facility."
